State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Rainfall..mm.,Soil Ph Level,high Temp,low Temp,MeanTemperature,Air humidity,,,,,,,,,,,
Maharashtra,LATUR,2013,Rabi       ,Jowar,30100,29900,0.99,962.4,1,40,16,28,54,,,,,,,,,,,
West Bengal,DINAJPUR DAKSHIN,2007,Rabi       ,Wheat,10089,29846,2.96,2638.9,1,24,13,26,76,,,,,,,,,,,
West Bengal,BANKURA,2010,Autumn     ,Rice,12991,29828,2.3,2612.3,0,38,10,24,64,,,,,,,,,,,
Uttar Pradesh,BANDA,2002,Whole Year ,Sugarcane,590,29827,50.55,625.2,1,42,9,26,56,,,,,,,,,,,
West Bengal,BIRBHUM,2011,Rabi       ,Rapeseed &Mustard,32282,29807,0.92,2418.7,2,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Tobacco,6738,29802,4.42,777.4,1,44,30,38,60,,,,,,,,,,,
Maharashtra,WASHIM,2003,Kharif     ,Moong(Green Gram),50600,29800,0.59,772.6,2,40,14,26,59,,,,,,,,,,,
Maharashtra,JALNA,2008,Rabi       ,Wheat,17900,29800,1.66,916.9,1,31,17,24,63,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2001,Rabi       ,Rapeseed &Mustard,44542,29782,0.67,2612.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,GORAKHPUR,2006,Whole Year ,Banana,767,29772,38.82,529.3,2,42,30,36,69,,,,,,,,,,,
West Bengal,DARJEELING,2010,Summer     ,Potato,2440,29768,12.2,2612.3,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2007,Kharif     ,Rice,13047,29734,2.28,572.5,1,44,30,38,60,,,,,,,,,,,
West Bengal,DARJEELING,2011,Summer     ,Potato,2455,29706,12.1,2418.7,1,14,10,5,54,,,,,,,,,,,
Gujarat,JAMNAGAR,2004,Whole Year ,Garlic,4400,29700,6.75,1005.8,1,36,28,31,72,,,,,,,,,,,
Gujarat,RAJKOT,2011,Summer     ,Groundnut,15000,29700,1.98,890.5,2,41,13,28,57,,,,,,,,,,,
Maharashtra,BEED,2002,Rabi       ,Wheat,30900,29700,0.96,740.3,2,40,14,26,59,,,,,,,,,,,
West Bengal,MALDAH,2005,Kharif     ,Maize,11165,29694,2.66,2807.7,0,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,SONBHADRA,2012,Rabi       ,Potato,1219,29685,24.35,602.7,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,KASGANJ,2009,Kharif     ,Rice,14317,29679,2.07,549.2,1,44,33,39,72,,,,,,,,,,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2009,Rabi       ,Potato,1191,29616,24.87,610.2,2,43,32,38,76,,,,,,,,,,,
Gujarat,PANCH MAHALS,2009,Kharif     ,Rice,61000,29600,0.49,641.6,1,42,29,35,65,,,,,,,,,,,
Gujarat,ANAND,2010,Kharif     ,Tobacco,14800,29600,2,1088.7,1,42,12,28,54,,,,,,,,,,,
Maharashtra,LATUR,2004,Rabi       ,Sunflower,51600,29600,0.57,1029.5,1,40,16,28,54,,,,,,,,,,,
Maharashtra,NAGPUR,2004,Whole Year ,Sugarcane,400,29600,74,1029.5,1,44,13,27,58,,,,,,,,,,,
Maharashtra,HINGOLI,2006,Kharif     ,Arhar/Tur,26000,29600,1.14,1395.7,2,40,14,26,60,,,,,,,,,,,
Maharashtra,WASHIM,2011,Kharif     ,Arhar/Tur,54000,29600,0.55,852.6,2,40,14,26,59,,,,,,,,,,,
Maharashtra,SOLAPUR,2014,Rabi       ,Gram,39500,29600,0.75,838,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,AURAIYA,2001,Kharif     ,Bajra,21902,29596,1.35,661.7,2,44,38,32,56,,,,,,,,,,,
West Bengal,NADIA,2014,Summer     ,Sesamum,24546,29591,1.21,2322.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2007,Rabi       ,Tobacco,6849,29581,4.32,572.5,1,44,30,38,60,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2008,Summer     ,Sesamum,63169,29571,0.47,2689.9,2,28,14,22,72,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2006,Rabi       ,Masoor,33067,29562,0.89,529.3,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,BUDAUN,2014,Rabi       ,Rapeseed &Mustard,23984,29554,1.23,486.9,0,43,29,36,60,,,,,,,,,,,
West Bengal,MALDAH,2006,Kharif     ,Maize,13686,29524,2.16,2262.1,0,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,KHERI,2014,Rabi       ,Potato,1574,29522,18.76,486.9,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,JALAUN,2013,Rabi       ,Gram,39648,29517,0.74,932.8,1,45,34,40,61,,,,,,,,,,,
Uttar Pradesh,KASGANJ,2013,Rabi       ,Tobacco,4724,29516,6.25,932.8,1,44,33,39,72,,,,,,,,,,,
Uttar Pradesh,DEORIA,2006,Rabi       ,Potato,1601,29506,18.43,632.1,2,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2007,Rabi       ,Masoor,26040,29503,1.13,572.5,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2008,Rabi       ,Rapeseed &Mustard,22752,29503,1.3,799.8,2,40,8,25,65,,,,,,,,,,,
Gujarat,GANDHINAGAR,2012,Summer     ,Bajra,9600,29500,3.07,714,2,42,29,35,64,,,,,,,,,,,
Maharashtra,NASHIK,2005,Rabi       ,Gram,42200,29500,0.7,1221.3,1,34,17,28,67,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2011,Rabi       ,Masoor,28776,29438,1.02,777.4,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,MAHARAJGANJ,2008,Rabi       ,Potato,2630,29419,11.19,953.3,2,41,25,33,58,,,,,,,,,,,
West Bengal,DARJEELING,2005,Kharif     ,Maize,14376,29409,2.05,2807.7,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2012,Rabi       ,Masoor,30344,29403,0.97,389.6,1,44,32,38,61,,,,,,,,,,,
Gujarat,JAMNAGAR,2003,Rabi       ,Gram,19500,29400,1.51,1160.3,1,36,28,31,72,,,,,,,,,,,
Gujarat,JAMNAGAR,2005,Kharif     ,Castor seed,9000,29400,3.27,1316.4,1,36,28,31,72,,,,,,,,,,,
Gujarat,KACHCHH,2006,Summer     ,Groundnut,15100,29400,1.95,1478,2,38,24,30,75,,,,,,,,,,,
Gujarat,BHARUCH,2008,Rabi       ,Wheat,21400,29400,1.37,911.1,2,39,13,28,56,,,,,,,,,,,
Gujarat,KACHCHH,2009,Whole Year ,Guar seed,59700,29400,0.49,641.6,2,38,24,30,75,,,,,,,,,,,
Maharashtra,NANDED,2002,Kharif     ,Moong(Green Gram),39600,29400,0.74,740.3,2,40,14,26,59,,,,,,,,,,,
Maharashtra,NAGPUR,2004,Kharif     ,Jowar,40500,29400,0.73,1029.5,1,44,13,27,58,,,,,,,,,,,
Maharashtra,NAGPUR,2008,Kharif     ,Arhar/Tur,57100,29400,0.51,916.9,1,44,13,27,58,,,,,,,,,,,
Maharashtra,PUNE,2008,Kharif     ,Groundnut,31000,29400,0.95,916.9,2,31,16,23,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2013,Summer     ,Rice,10502,29374,2.8,932.8,1,44,32,38,61,,,,,,,,,,,
West Bengal,DARJEELING,2012,Summer     ,Potato,2446,29352,12,2632.2,1,14,10,5,54,,,,,,,,,,,
West Bengal,DARJEELING,2013,Summer     ,Potato,2446,29352,12,2406.1,1,14,10,5,54,,,,,,,,,,,
West Bengal,DARJEELING,2014,Summer     ,Potato,2445,29340,12,2322.6,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,AURAIYA,2008,Kharif     ,Sugarcane,656,29335,44.72,799.8,2,44,38,32,56,,,,,,,,,,,
West Bengal,COOCHBEHAR,2007,Rabi       ,Wheat,13366,29302,2.19,2638.9,0,34,29,26,77,,,,,,,,,,,
Maharashtra,WARDHA,2003,Kharif     ,Jowar,29800,29300,0.98,772.6,2,44,13,27,58,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2002,Whole Year ,Potato,1103,29295,26.56,625.2,0,36,6,23,68,,,,,,,,,,,
West Bengal,BIRBHUM,2012,Rabi       ,Rapeseed &Mustard,31343,29265,0.93,2632.2,2,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,ALIGARH,2011,Rabi       ,Rapeseed &Mustard,21390,29260,1.37,777.4,1,40,36,21,65,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2004,Rabi       ,Rapeseed &Mustard,23637,29257,1.24,642.3,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,KANNAUJ,2014,Summer     ,Maize,16444,29237,1.78,486.9,1,43,30,36,63,,,,,,,,,,,
Uttar Pradesh,MAU,2007,Rabi       ,Potato,1385,29210,21.09,741.2,1,41,9,26,64,,,,,,,,,,,
Gujarat,BHAVNAGAR,2002,Rabi       ,Wheat,12800,29200,2.28,637.2,2,38,30,34,68,,,,,,,,,,,
Gujarat,KACHCHH,2004,Rabi       ,Wheat,11600,29200,2.52,1005.8,2,38,24,30,75,,,,,,,,,,,
Maharashtra,SANGLI,2004,Kharif     ,Maize,13400,29200,2.18,1029.5,1,36,13,24,67,,,,,,,,,,,
Maharashtra,NANDURBAR,2008,Rabi       ,Jowar,27100,29200,1.08,916.9,1,40,14,26,59,,,,,,,,,,,
Maharashtra,PUNE,2009,Kharif     ,Groundnut,33100,29200,0.88,941.7,2,31,16,23,65,,,,,,,,,,,
Maharashtra,NANDED,2014,Rabi       ,Wheat,39500,29200,0.74,838,2,40,14,26,59,,,,,,,,,,,
West Bengal,DARJEELING,2002,Kharif     ,Maize,12953,29187,2.25,2547,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,MATHURA,2007,Rabi       ,Barley,10998,29185,2.65,572.5,2,44,34,39,61,,,,,,,,,,,
West Bengal,DINAJPUR DAKSHIN,2012,Rabi       ,Rapeseed &Mustard,24811,29184,1.18,2632.2,1,24,13,26,76,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2002,Whole Year ,Sugarcane,407,29177,71.69,2547,2,36,13,27,75,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2004,Autumn     ,Rice,13519,29153,2.16,2714.7,2,28,14,22,72,,,,,,,,,,,
West Bengal,BIRBHUM,2010,Rabi       ,Rapeseed &Mustard,32361,29152,0.9,2612.3,2,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Banana,667,29141,43.69,777.4,2,42,30,36,69,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2009,Rabi       ,Gram,42954,29130,0.68,549.2,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,BANDA,2008,Kharif     ,Sugarcane,715,29126,40.74,799.8,1,42,9,26,56,,,,,,,,,,,
Gujarat,KACHCHH,2002,Summer     ,Groundnut,15400,29100,1.89,637.2,2,38,24,30,75,,,,,,,,,,,
Gujarat,SABAR KANTHA,2002,Kharif     ,Cotton(lint),31200,29100,0.93,637.2,1,41,27,33,84,,,,,,,,,,,
Gujarat,BHARUCH,2004,Rabi       ,Wheat,21800,29100,1.33,1005.8,2,39,13,28,56,,,,,,,,,,,
Gujarat,GANDHINAGAR,2004,Kharif     ,Rice,13200,29100,2.2,1005.8,2,42,29,35,64,,,,,,,,,,,
Maharashtra,AMRAVATI,2001,Rabi       ,Gram,33500,29100,0.87,785.1,2,41,15,27,58,,,,,,,,,,,
Maharashtra,JALGAON,2010,Kharif     ,Moong(Green Gram),43200,29100,0.67,1027.5,2,40,14,26,59,,,,,,,,,,,
West Bengal,DARJEELING,2003,Kharif     ,Jute,2750,29069,10.57,2723.3,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,KASGANJ,2009,Rabi       ,Tobacco,4740,29063,6.13,549.2,1,44,33,39,72,,,,,,,,,,,
Uttar Pradesh,MAU,2002,Whole Year ,Potato,1390,29057,20.9,689.1,1,41,9,26,64,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2002,Autumn     ,Rice,13185,29045,2.2,2547,2,28,14,22,72,,,,,,,,,,,
West Bengal,HOOGHLY,2014,Summer     ,Groundnut,13267,29037,2.19,2322.6,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,KANPUR NAGAR,2004,Kharif     ,Maize,19494,29027,1.49,642.3,2,40,8,25,65,,,,,,,,,,,
Gujarat,SABAR KANTHA,2001,Kharif     ,Groundnut,33300,29000,0.87,849,1,41,27,33,84,,,,,,,,,,,
Gujarat,MAHESANA,2002,Summer     ,Bajra,14500,29000,2,637.2,1,42,12,28,54,,,,,,,,,,,
Gujarat,SURAT,2006,Kharif     ,Arhar/Tur,29200,29000,0.99,1478,1,42,12,28,54,,,,,,,,,,,
Gujarat,TAPI,2012,Kharif     ,Jowar,16200,29000,1.79,714,1,38,24,31,85,,,,,,,,,,,
Maharashtra,NASHIK,2008,Kharif     ,Ragi,32700,29000,0.89,916.9,1,34,17,28,67,,,,,,,,,,,
Maharashtra,JALNA,2011,Rabi       ,Wheat,20700,29000,1.4,852.6,1,31,17,24,63,,,,,,,,,,,
Maharashtra,NANDURBAR,2013,Rabi       ,Jowar,21100,29000,1.37,962.4,1,40,14,26,59,,,,,,,,,,,
Punjab,GURDASPUR,2001,Kharif     ,Maize,14000,29000,2.07,441,1,40,26,33,56,,,,,,,,,,,
Punjab,GURDASPUR,2006,Kharif     ,Maize,13000,29000,2.23,647.7,1,40,26,33,56,,,,,,,,,,,
Punjab,MOGA,2006,Kharif     ,Cotton(lint),7000,29000,4.14,647.7,1,41,3,23,68,,,,,,,,,,,
Punjab,JALANDHAR,2014,Kharif     ,Maize,8000,29000,3.63,382.7,1,34,26,29,54,,,,,,,,,,,
Uttar Pradesh,BANDA,2002,Rabi       ,Masoor,38026,28976,0.76,625.2,1,42,9,26,56,,,,,,,,,,,
West Bengal,BIRBHUM,2008,Rabi       ,Rapeseed &Mustard,34257,28956,0.85,2689.9,2,35,13,26,75,,,,,,,,,,,
Gujarat,SABAR KANTHA,2006,Summer     ,Bajra,12300,28900,2.35,1478,1,41,27,33,84,,,,,,,,,,,
Gujarat,KACHCHH,2010,Whole Year ,Guar seed,59600,28900,0.48,1088.7,2,38,24,30,75,,,,,,,,,,,
Maharashtra,SANGLI,2006,Kharif     ,Rice,18100,28900,1.6,1395.7,1,36,13,24,67,,,,,,,,,,,
Maharashtra,HINGOLI,2012,Rabi       ,Jowar,24900,28900,1.16,689.8,2,40,14,26,60,,,,,,,,,,,
West Bengal,JALPAIGURI,2003,Summer     ,Rice,15096,28882,1.91,2723.3,0,34,29,26,77,,,,,,,,,,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2005,Rabi       ,Potato,1286,28847,22.43,770.3,2,43,32,38,76,,,,,,,,,,,
Uttar Pradesh,AGRA,2003,Rabi       ,Barley,10480,28833,2.75,1047.5,2,40,36,31,55,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2001,Whole Year ,Sesamum,31036,28817,0.93,2612.6,2,28,14,22,72,,,,,,,,,,,
Gujarat,VALSAD,2010,Summer     ,Rice,9500,28800,3.03,1088.7,1,36,15,28,67,,,,,,,,,,,
Maharashtra,GONDIA,2003,Whole Year ,Sugarcane,500,28800,57.6,772.6,1,44,13,27,58,,,,,,,,,,,
Maharashtra,NANDED,2003,Kharif     ,Moong(Green Gram),38900,28800,0.74,772.6,2,40,14,26,59,,,,,,,,,,,
Maharashtra,NAGPUR,2004,Kharif     ,Arhar/Tur,52500,28800,0.55,1029.5,1,44,13,27,58,,,,,,,,,,,
Maharashtra,AURANGABAD,2011,Kharif     ,Arhar/Tur,36100,28800,0.8,852.6,1,40,14,26,59,,,,,,,,,,,
Maharashtra,BEED,2011,Kharif     ,Arhar/Tur,50200,28800,0.57,852.6,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,KANNAUJ,2001,Whole Year ,Sugarcane,539,28780,53.4,661.7,1,43,30,36,63,,,,,,,,,,,
West Bengal,BARDHAMAN,2012,Autumn     ,Rice,9293,28765,3.1,2632.2,0,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2014,Summer     ,Rice,10953,28763,2.63,486.9,1,44,32,38,61,,,,,,,,,,,
West Bengal,DARJEELING,2002,Kharif     ,Jute,2997,28750,9.59,2547,1,14,10,5,54,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2002,Rabi       ,Rapeseed &Mustard,32542,28747,0.88,2547,2,36,13,27,75,,,,,,,,,,,
West Bengal,HOOGHLY,2013,Summer     ,Groundnut,13303,28735,2.16,2406.1,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BANDA,2003,Whole Year ,Sugarcane,681,28726,42.18,1047.5,1,42,9,26,56,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2003,Rabi       ,Rapeseed &Mustard,29348,28723,0.98,2723.3,2,36,13,27,75,,,,,,,,,,,
West Bengal,COOCHBEHAR,2007,Rabi       ,Maize,4787,28722,6,2638.9,0,34,29,26,77,,,,,,,,,,,
Uttar Pradesh,SANT RAVIDAS NAGAR,2002,Whole Year ,Potato,1238,28720,23.2,689.1,2,43,32,38,76,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2011,Kharif     ,Bajra,14047,28718,2.04,777.4,2,40,8,25,65,,,,,,,,,,,
Gujarat,DOHAD,2005,Rabi       ,Gram,33800,28700,0.85,1316.4,1,41,23,32,78,,,,,,,,,,,
Gujarat,DOHAD,2008,Rabi       ,Gram,38700,28700,0.74,911.1,1,41,23,32,78,,,,,,,,,,,
Gujarat,BHARUCH,2009,Rabi       ,Wheat,18400,28700,1.56,641.6,2,39,13,28,56,,,,,,,,,,,
Gujarat,BHAVNAGAR,2011,Rabi       ,Wheat,9700,28700,2.96,890.5,2,38,30,34,68,,,,,,,,,,,
Maharashtra,AMRAVATI,2003,Rabi       ,Gram,37300,28700,0.77,772.6,2,41,15,27,58,,,,,,,,,,,
Maharashtra,BULDHANA,2006,Kharif     ,Moong(Green Gram),60600,28700,0.47,1395.7,1,40,14,26,59,,,,,,,,,,,
Maharashtra,SOLAPUR,2006,Rabi       ,Gram,47100,28700,0.61,1395.7,2,40,14,26,59,,,,,,,,,,,
Maharashtra,BEED,2008,Rabi       ,Gram,45100,28700,0.64,916.9,2,40,14,26,59,,,,,,,,,,,
Maharashtra,HINGOLI,2008,Rabi       ,Jowar,21300,28700,1.35,916.9,2,40,14,26,60,,,,,,,,,,,
Maharashtra,AMRAVATI,2011,Whole Year ,Sugarcane,400,28700,71.75,852.6,2,41,15,27,58,,,,,,,,,,,
Maharashtra,WASHIM,2014,Rabi       ,Gram,53900,28700,0.53,838,2,40,14,26,59,,,,,,,,,,,
West Bengal,HOOGHLY,2010,Summer     ,Sesamum,29742,28677,0.96,2612.3,0,36,13,27,75,,,,,,,,,,,
West Bengal,BARDHAMAN,2001,Whole Year ,Coconut ,1960,28616,14.6,2612.6,0,35,13,26,75,,,,,,,,,,,
West Bengal,BIRBHUM,2014,Rabi       ,Rapeseed &Mustard,34471,28606,0.83,2322.6,2,35,13,26,75,,,,,,,,,,,
Gujarat,JAMNAGAR,2007,Whole Year ,Potato,1200,28600,23.83,1178.9,1,36,28,31,72,,,,,,,,,,,
Maharashtra,OSMANABAD,2002,Rabi       ,Wheat,25800,28600,1.11,740.3,0,40,14,26,59,,,,,,,,,,,
Maharashtra,SOLAPUR,2003,Rabi       ,Jowar,613700,28600,0.05,772.6,2,40,14,26,59,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2013,Rabi       ,Wheat,25600,28600,1.12,962.4,1,43,13,26,57,,,,,,,,,,,
Maharashtra,NANDED,2014,Kharif     ,Jowar,88300,28600,0.32,838,2,40,14,26,59,,,,,,,,,,,
Maharashtra,OSMANABAD,2014,Kharif     ,Arhar/Tur,101000,28600,0.28,838,0,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2012,Rabi       ,Rapeseed &Mustard,16111,28598,1.78,389.6,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,KANPUR NAGAR,2012,Kharif     ,Maize,19538,28584,1.46,389.6,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,BARABANKI,2006,Rabi       ,Masoor,33369,28564,0.86,529.3,2,43,27,35,73,,,,,,,,,,,
Uttar Pradesh,KASGANJ,2011,Rabi       ,Tobacco,5247,28554,5.44,777.4,1,44,33,39,72,,,,,,,,,,,
West Bengal,HOWRAH,2005,Whole Year ,Coconut ,2865,28552,9.97,2807.7,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2003,Whole Year ,Potato,1073,28528,26.59,1047.5,0,36,6,23,68,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2008,Kharif     ,Bajra,13692,28522,2.08,799.8,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,LUCKNOW,2001,Whole Year ,Sugarcane,540,28514,52.8,661.7,2,44,33,39,70,,,,,,,,,,,
Uttar Pradesh,BANDA,2011,Kharif     ,Jowar,25261,28505,1.13,777.4,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,BALLIA,2011,Rabi       ,Masoor,21774,28502,1.31,781.2,1,38,9,26,67,,,,,,,,,,,
Gujarat,AHMADABAD,2008,Kharif     ,Castor seed,15900,28500,1.79,911.1,1,42,29,36,73,,,,,,,,,,,
Maharashtra,PARBHANI,2001,Kharif     ,Arhar/Tur,52700,28500,0.54,785.1,2,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2002,Rabi       ,Wheat,22400,28500,1.27,740.3,1,36,13,24,67,,,,,,,,,,,
Maharashtra,AURANGABAD,2005,Rabi       ,Gram,39100,28500,0.73,1221.3,1,40,14,26,59,,,,,,,,,,,
Maharashtra,WASHIM,2012,Kharif     ,Urad,35700,28500,0.8,689.8,2,40,14,26,59,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2013,Kharif     ,Arhar/Tur,32600,28500,0.87,962.4,1,43,13,26,57,,,,,,,,,,,
Maharashtra,NASHIK,2014,Rabi       ,Gram,40900,28500,0.7,838,1,34,17,28,67,,,,,,,,,,,
West Bengal,COOCHBEHAR,2007,Summer     ,Maize,4750,28500,6,2638.9,0,34,29,26,77,,,,,,,,,,,
Uttar Pradesh,ETAH,2005,Rabi       ,Rapeseed &Mustard,19437,28479,1.47,725.7,1,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2006,Rabi       ,Potato,1092,28465,26.07,529.3,0,36,6,23,68,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2005,Kharif     ,Mesta,3154,28450,9.02,2807.7,1,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2001,Kharif     ,Maize,26176,28401,1.09,661.7,0,42,29,36,74,,,,,,,,,,,
Gujarat,JAMNAGAR,2005,Whole Year ,Potato,1000,28400,28.4,1316.4,1,36,28,31,72,,,,,,,,,,,
Gujarat,BANAS KANTHA,2009,Kharif     ,Bajra,111700,28400,0.25,641.6,1,40,27,33,68,,,,,,,,,,,
Maharashtra,JALGAON,2002,Kharif     ,Moong(Green Gram),43500,28400,0.65,740.3,2,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2002,Kharif     ,Rice,18500,28400,1.54,740.3,1,36,13,24,67,,,,,,,,,,,
Maharashtra,NANDURBAR,2012,Kharif     ,Rice,19500,28400,1.46,689.8,1,40,14,26,59,,,,,,,,,,,
Maharashtra,PARBHANI,2014,Rabi       ,Gram,45600,28400,0.62,838,2,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,BANDA,2012,Rabi       ,Masoor,34274,28379,0.83,389.6,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,ETAH,2011,Rabi       ,Barley,8418,28360,3.37,777.4,1,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,BUDAUN,2013,Kharif     ,Urad,36181,28330,0.78,932.8,0,43,29,36,60,,,,,,,,,,,
Uttar Pradesh,VARANASI,2004,Kharif     ,Rice,48948,28319,0.58,746.9,2,43,32,38,76,,,,,,,,,,,
Gujarat,SURENDRANAGAR,2002,Rabi       ,Wheat,15300,28300,1.85,637.2,2,41,29,35,64,,,,,,,,,,,
Gujarat,ANAND,2005,Kharif     ,Bajra,28500,28300,0.99,1316.4,1,42,12,28,54,,,,,,,,,,,
Gujarat,SURENDRANAGAR,2012,Rabi       ,Onion,1200,28300,23.58,714,2,41,29,35,64,,,,,,,,,,,
Maharashtra,AKOLA,2008,Kharif     ,Soyabean,137500,28300,0.21,916.9,2,41,15,27,58,,,,,,,,,,,
Maharashtra,OSMANABAD,2008,Rabi       ,Sunflower,41500,28300,0.68,916.9,0,40,14,26,59,,,,,,,,,,,
Maharashtra,NANDED,2011,Kharif     ,Urad,47000,28300,0.6,852.6,2,40,14,26,59,,,,,,,,,,,
Maharashtra,JALGAON,2012,Rabi       ,Jowar,25700,28300,1.1,689.8,2,40,14,26,59,,,,,,,,,,,
Maharashtra,NANDURBAR,2012,Rabi       ,Jowar,25900,28300,1.09,689.8,1,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2013,Kharif     ,Groundnut,25300,28300,1.12,962.4,1,36,13,24,67,,,,,,,,,,,
Maharashtra,LATUR,2014,Kharif     ,Arhar/Tur,113200,28300,0.25,838,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,AURAIYA,2010,Kharif     ,Sugarcane,529,28275,53.45,820.7,2,44,38,32,56,,,,,,,,,,,
West Bengal,DARJEELING,2007,Kharif     ,Jute,2645,28265,10.69,2638.9,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,KHERI,2010,Rabi       ,Rapeseed &Mustard,30715,28258,0.92,820.7,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,KHERI,2007,Rabi       ,Rapeseed &Mustard,31845,28230,0.89,572.5,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,GONDA,2008,Kharif     ,Maize,49238,28213,0.57,799.8,1,40,8,25,65,,,,,,,,,,,
Maharashtra,RATNAGIRI,2003,Kharif     ,Ragi,18000,28200,1.57,772.6,2,38,12,25,63,,,,,,,,,,,
Maharashtra,NANDURBAR,2004,Kharif     ,Jowar,29700,28200,0.95,1029.5,1,40,14,26,59,,,,,,,,,,,
Maharashtra,SOLAPUR,2008,Rabi       ,Gram,38500,28200,0.73,916.9,2,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2009,Rabi       ,Gram,34000,28200,0.83,941.7,1,36,13,24,67,,,,,,,,,,,
Maharashtra,LATUR,2012,Rabi       ,Jowar,30100,28200,0.94,689.8,1,40,16,28,54,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2010,Rabi       ,Potato,1574,28182,17.9,692.2,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2001,Rabi       ,Peas & beans (Pulses),33387,28145,0.84,661.7,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2005,Rabi       ,Gram,44405,28109,0.63,725.7,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,DEORIA,2001,Whole Year ,Potato,2049,28102,13.71,973.8,2,38,8,25,65,,,,,,,,,,,
Gujarat,PANCH MAHALS,2002,Rabi       ,Wheat,16500,28100,1.7,637.2,1,42,29,35,65,,,,,,,,,,,
